"NEW_BP"|"DEPARTAMENTO"|"MUNICIPIO"|"CIUDAD"|"BARRIO_CASERIO"
"1579334768"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLEDA MORALES"
"1572559070"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SATELITE I ETAPA"
"1571537805"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"RESIDENCIAL ATLANTE"
"1572185903"|"ISLAS DE LA BAHIA"|"ROATAN"|"ROATAN"|"COLONIA COCONUT GARDEN NO. 2"
"1571537890"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO BELLA VISTA"
"1571981010"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LAS COLINAS"
"1571537901"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA LAS VEGAS"
"1572642953"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"MONTES DE SINAI"
"1572558449"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LAS BRISAS"
"1572645343"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MIRAFLORES"
"1579294700"|"SANTA BARBARA"|"AZACUALPA"|"AZACUALPA"|"BARRIO LA AMISTAD"
"1572280811"|"CORTES"|"SAN PEDRO SULA"|"COFRADIA"|"COLONIA LA FUENTE N°1"
"1578997478"|"YORO"|"YORO"|"YORO"|"COLONIA RAFAEL DIAZ CHAVEZ"
"1581264792"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL ALTOS DEL TRAPICHE"
"1572909951"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FLOR DEL CAMPO"
"1572280823"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"RES.ECOFORESTA"
"1571948729"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RES.EL TRAPICHE"
"1571948554"|"ATLANTIDA"|"TELA"|"TELA"|"BARRIO BUENA VISTA"
"1572251629"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CABANAS"
"1572251579"|"CORTES"|"VILLANUEVA"|"VILLANUEVA"|"COLONIA TRES REYES"
"1580886676"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"COLONIA CANADA"
"1581270732"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"ALDEA EL CARMEN"
"1572521390"|"ISLAS DE LA BAHIA"|"ROATAN"|"FRENCH HARBOR"|"MONTE PLACENTEROS O LOS FUERTES"
"1571950089"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LAS COLINAS"
"1581270345"|"COLON"|"BONITO ORIENTAL"|"BONITO ORIENTAL"|"BARRIO EL CENTRO"
"1572250938"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"RESIDENCIAL VILLA VALENCIA"
"1572738144"|"SANTA BARBARA"|"LAS VEGAS"|"LAS VEGAS"|"BARRIO LA UNION"
"1572250675"|"CORTES"|"SAN PEDRO SULA"|"ZAPOTAL DEL NORTE"|"ZAPOTAL DEL NORTE"
"1572250399"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SMITH"
"1572280709"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA JARDINES DE TONCONTIN"
"1580888894"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA 15 DE SEPTIEMBRE"
"1579002614"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL LA ARBOLEDA"
"1572896331"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIOA LAS ARENAS"
"1578426668"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN FRANCISCO"
"1571949890"|"ATLANTIDA"|"LA CEIBA"|"ALDEA SANTA ANA"|"COLONIA LOS ANGELES"
"1572250031"|"SANTA BARBARA"|"SAN NICOLAS"|"SAN NICOLAS"|"BARRIO EL CALVARIO"
"1572003413"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1571949781"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO EL CORTIJO"
"1572249476"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RES.EL TRAPICHE"
"1572641076"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"COLONIA BRISAS DEL HUMUYA #1"
"1572956566"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"RESIDENCIAL SANTA MONICA"
"1572281073"|"ISLAS DE LA BAHIA"|"ROATAN"|"FLOWERS BAY"|"CONSOLATION BIGHT"
"1571946771"|"CORTES"|"LA LIMA"|"LA LIMA"|"BARRIO EL CENTRO"
"1571946769"|"CORTES"|"SAN MANUEL"|"EL PORVENIR"|"RESIDENCIAL EL PORVENIR"
"1572005958"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RES CENTROAMERICA"
"1578520034"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO BELEN"
"1571946478"|"CORTES"|"LA LIMA"|"LA LIMA"|"COLONIA NUEVO SAN JUAN II ETAPA"
"1572732600"|"LEMPIRA"|"GRACIAS"|"GRACIAS"|"VILLAS DEL ROSARIO"
"1572522303"|"COMAYAGUA"|"SAN JERONIMO"|"SAN JERONIMO"|"CRISOSTOMO GARCIA"
"1572281081"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"RES.ECOFORESTA"
"1572704413"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1572245248"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO LOS ANDES"
"1572006233"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA TRINIDAD"
"1572006273"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA 15 DE SEPTIEMBRE"
"1572895401"|"VALLE"|"NACAOME"|"EL ROSARIO"|"JICARO GALAN"
"1572956360"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA PREDIOS DEL RECREO"
"1572006343"|"YORO"|"YORO"|"YORO"|"BARRIO CABANAS"
"1572244886"|"CORTES"|"SAN PEDRO SULA"|"ZAPOTAL DEL NORTE"|"ZAPOTAL DEL NORTE"
"1572244849"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CHAMELECON"
"1572244817"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COL.CUIDAD NUEVA"
"1572555314"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA PASTOR ZELAYA NO. 1"
"1572956261"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA REPUBLICA DE VENEZUELA"
"1581262930"|"CORTES"|"PIMIENTA"|"PIMIENTA"|"COLONIA LOMAS DEL JORDAN"
"1580819672"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL SANTA MARIA"
"1572004953"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO PERPETUO SOCORRO"
"1572004961"|"OLANCHO"|"JUTICALPA"|"LA CONCEPCION"|"LA CONCEPCION"
"1572004964"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HATO DE ENMEDIO SECTOR 2"
"1572956729"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL LA CONCEPCION"
"1572246857"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL COSTA DEL SOL"
"1571948232"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LA LIBERTAD"
"1572280927"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SAN PEDRO"
"1572005089"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA NUEVA ERA"
"1572280940"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CABANAS"
"1572280943"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLA ERNESTINA I"
"1581386933"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL SITIO"
"1578519126"|"ISLAS DE LA BAHIA"|"ROATAN"|"ROATAN"|"COLONIA LOMA LINDA"
"1572005105"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOS PERIODISTAS"
"1572246434"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA EL HIPODROMO"
"1572005258"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA JOYA"
"1572522116"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO EL CARMEN"
"1572005693"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"EL GUANABANO SECTOR CADECA"
"1572005713"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL LOS GIRASOLES II"
"1572641015"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ARTURO QUESADA"
"1572005770"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL CARRIZAL NO. 2"
"1581379272"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA VILLA FLORENCIA"
"1572897295"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA ESPERANZA"
"1571999148"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL ZARAHENLA"
"1572280397"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA VILLA MARY"
"1580879369"|"OLANCHO"|"JUTICALPA"|"EL PLAN DE LOS CIRUELOS"|"BELLA VISTA"
"1571999291"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO ARRIBA"
"1572963721"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL SANTA CRUZ"
"1571952030"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LAS COLINAS"
"1579025662"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO CHAMELECON"
"1580879561"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA REPARTO LEMPIRA"
"1579130083"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1581279284"|"LA PAZ"|"CANE"|"CANE"|"BARRIO SAN FRANCISCO"
"1572280448"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"RESIDENCIAL JARDINES DEL ESTE"
"1572254155"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA TEPEACA"
"1572641124"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL LA CONCEPCION"
"1572280456"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO EL EDEN"
"1580879940"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA BENDECK"
"1571999659"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL PLAZA"
"1581278401"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA TOROCAGUA"
"1572697968"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"RESIDENCIAL JARDINES DEL ESTE"
"1571951705"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOARQUE SUR"
"1571999866"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA CERRO GRANDE"
"1571953143"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"HACIENDA SANTA FE"
"1580875978"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"RESIDENCIAL LAS COLINAS"
"1572256174"|"CORTES"|"SAN FRANCISCO DE YOJOA"|"SAN FRANCISCO DE YOJOA"|"ROCIO DE CAMPO"
"1579128262"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"BARRIO LA ISLA"
"1571998038"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"AGUA BLANCA"
"1580876052"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA LAS DELICIAS"
"1572255982"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA IDEAL"
"1572280338"|"COLON"|"TOCOA"|"TOCOA"|"BARRIO EL CENTRO"
"1572255979"|"ISLAS DE LA BAHIA"|"ROATAN"|"FRENCH HARBOR"|"MONTE PLACENTEROS O LOS FUERTES"
"1578507977"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL HOGAR"
"1572255957"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"LA FELICIDAD"
"1572733101"|"OLANCHO"|"JUTICALPA"|"LA CONCEPCION"|"LA CONCEPCION"
"1580877320"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL LAS UVAS II ETAPA"
"1571952775"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LAS COLINAS"
"1571998405"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1581280330"|"LA PAZ"|"LA PAZ"|"LA PAZ"|"BARRIO SAN ANTONIO"
"1572280366"|"ISLAS DE LA BAHIA"|"ROATAN"|"FRENCH HARBOR"|"BARRIO LA PUNTA"
"1582778115"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"CERRO GRANDE"|"CERRO GRANDE"
"1580878599"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN MIGUEL"
"1572280385"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA SIERRA PINA"
"1571999049"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1571999055"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"TEGUCIGALPA"|"LOMAS DE TONCONTIN"
"1572001602"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL PALMA REAL"
"1571951020"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO SUYAPA"|"BARRIO SUYAPA"
"1581272714"|"VALLE"|"SAN LORENZO"|"SAN LORENZO"|"RESIDENCIAL PANCHITA"
"1572280581"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SMITH  NO. 1"
"1572732684"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"COLONIA ROSA SOSA DE LOBO"
"1571950971"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO EL CENTRO"
"1572280597"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO SAN MIGUEL"
"1572001650"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"VILLA NUEVA"|"EL CORDONCILLO O VILLA VIEJA ARRIBA"
"1572909242"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LAS COLINAS"
"1571950760"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO ALEGRIA"
"1571950724"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO VALLE"
"1580884706"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA RESIDENCIAL EL ROBLE"
"1572958016"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO LA LEONA"
"1579005126"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LOMAS DE TILOARQUE II ETAPA"
"1572001772"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HATO DE EN MEDIO"
"1572001849"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA VISTA HERMOSA DEL NORTE"
"1572001863"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA FALDAS DEL PEDREGAL"
"1581383600"|"COLON"|"TRUJILLO"|"TRUJILLO"|"BARRIO CRISTALES"
"1578513838"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAN MIGUEL"
"1581383620"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA FESITRANH"
"1572002005"|"FRANCISCO MORAZAN"|"TEGUCIGALPA"|"SAN LORENZO"|"BARRIO VICTORIA POE BODEGA"
"1571950355"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO EL ESTADIO"
"1579018540"|"COLON"|"TOCOA"|"TOCOA"|"COLONIA  FABIO OCHOA"
"1578511085"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LOS MANGOS"
"1572568588"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO CIENAGUITA"
"1572000367"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO SALIDA A VALLE DE ANGELES"
"1571951562"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO LA CEIBA"
"1572253633"|"CORTES"|"SAN PEDRO SULA"|"SABANA DE JUCUTUMA"|"RESIDENCIAL BOSQUES DE JUCUTUMA"
"1572253507"|"CORTES"|"SANTA CRUZ DE YOJOA"|"SANTA CRUZ DE YOJOA"|"COLONIA SAN PABLO"
"1581382228"|"OLANCHO"|"PATUCA"|"ARENAS BLANCAS"|"ARENAS BLANCAS ARRIBA"
"1579014869"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO GUADALUPE"
"1579014685"|"COMAYAGUA"|"VILLA DE SAN ANTONIO"|"VILLA DE SAN ANTONIO"|"BARRIO SAN ANTONIO"
"1572253171"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA BONITILLO"
"1581276727"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RESIDENCIAL COSTA VERDE"
"1581275990"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"EL CORDONCILLO O VILLA VIEJA ARRIBA"
"1572520903"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA ALAMEDA"
"1572001005"|"OLANCHO"|"SAN ESTEBAN"|"SAN ESTEBAN"|"BARRIO LAS LOMAS"
"1572280550"|"ATLANTIDA"|"LA CEIBA"|"LA CEIBA"|"COLONIA NARANJAL"
"1579131370"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO ABAJO"
"1578511990"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"VILLA NUEVA"|"COLONIA NUEVA ORIENTAL"
"1580882504"|"COPAN"|"SANTA ROSA DE COPAN"|"SANTA ROSA DE COPAN"|"BARRIO EL DERUMBO O SAN ANTONIO"
"1572001370"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO CONCEPCION"
"1572001403"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HUMUYA"
"1571951084"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO SAN JUAN BOSCO"
"1580884216"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA BUENA VISTA"
"1578962780"|"YORO"|"EL PROGRESO"|"EL PROGRESO"|"COLONIA RAMIREZ REYNA"
"1571938736"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO RIO MAR"
"1572236751"|"CORTES"|"CHOLOMA"|"CHOLOMA"|"COLONIA EDILBERTO SOLANO"
"1572012120"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA EL CARRIZAL NO. 2"
"1572236482"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SAN CARLOS DE SULA"
"1578962225"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA SAGASTUME NO.2"
"1572523494"|"COMAYAGUA"|"VILLA DE SAN ANTONIO"|"VILLA DE SAN ANTONIO"|"BARRIO ESQUIPULAS"
"1578543557"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA NUEVA SUYAPA"
"1572570409"|"CORTES"|"OMOA"|"MASCA"|"ASENTAMIENTO LAS FLORES O ESTER"
"1572554456"|"CORTES"|"SAN PEDRO SULA"|"COFRADIA"|"COLONIA GRACIAS A DIOS"
"1581228754"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA LOS NARANJOS"
"1572912915"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA JOYA"
"1579146157"|"VALLE"|"SAN LORENZO"|"SAN LORENZO"|"BARRIO BUENOS AIRES"
"1571938319"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO EL CENTRO"
"1572894268"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"RESIDENCIAL LOS LLANOS"
"1581228643"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA REPARTO LEMPIRA"
"1572554407"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"RANCHO TARA"
"1581227959"|"YORO"|"EL PROGRESO"|"LA GUACAMAYA"|"LA GUACAMAYA"
"1572013121"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA HATO DE ENMEDIO"
"1580898440"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA JOSE ARTURO DUARTE"
"1571938148"|"CORTES"|"PUERTO CORTES"|"PUERTO CORTES"|"BARRIO SAN ISIDRO"
"1578959190"|"CORTES"|"SAN FRANCISCO DE YOJOA"|"SAN FRANCISCO DE YOJOA"|"COLONIA LAS BRISAS"
"1572282047"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA MIRAMONTES"
"1572238533"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA JARDINES DEL VALLE"
"1572513326"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"LOMAS DEL RIO"
"1572238434"|"CORTES"|"SANTA CRUZ DE YOJOA"|"SAN JOSE DE BALINCITO"|"SAN JOSE DE BALINCITO"
"1572705584"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"BARRIO EL CENTRO"
"1580898209"|"LA PAZ"|"LA PAZ"|"LA PAZ"|"BARRIO LA MERCED"
"1578540945"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO PAZ BARAHONA"
"1581396610"|"COMAYAGUA"|"SIGUATEPEQUE"|"SIGUATEPEQUE"|"BARRIO FATIMA"
"1572912489"|"CHOLUTECA"|"CHOLUTECA"|"CHOLUTECA"|"BARRIO CABANAS"
"1572237490"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1581232711"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO INDEPENDENCIA"
"1571939206"|"CORTES"|"PUERTO CORTES"|"BARACOA"|"COLONIA LA GRAN VILLA"
"1581232603"|"COMAYAGUA"|"COMAYAGUA"|"COMAYAGUA"|"BARRIO SAN FRANCISCO"
"1572282266"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL SANTA MARIA"
"1572237409"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"BARRIO BARANDILLAS"
"1572282269"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA KENNEDY"
"1572282285"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"VILLA OLIMPICA"
"1572282299"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA RESIDENCIAL HONDURAS"
"1572697037"|"OCOTEPEQUE"|"OCOTEPEQUE"|"OCOTEPEQUE"|"COLONIA LOS ANGELES"
"1572011773"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LAS MERCEDES"
"1572954136"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"BARRIO ABAJO"
"1571938888"|"CORTES"|"PUERTO CORTES"|"LA CAMPANA"|"COLONIA NUEVA CAMPANA"
"1572523831"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"SAN FRANCISCO DE SOROGUARA"|"SAN FRANCISCO DE SOROGUARA"
"1572014364"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"COLONIA LA PENA"
"1572282916"|"OLANCHO"|"JUTICALPA"|"JUTICALPA"|"COLONIA MINA GUIFARRO"
"1572233251"|"CORTES"|"SAN PEDRO SULA"|"SAN PEDRO SULA"|"COLONIA SAN ANTONIO"
"1572014593"|"FRANCISCO MORAZAN"|"DISTRITO CENTRAL"|"DISTRITO CENTRAL"|"RESIDENCIAL SAN JOSE"
"1572014603"|"LEMPIRA"|"GRACIAS"|"EL PINAL SAN JOSE"|"VILLA VERDE"
"1572893578"|"CORTES"|"SAN FRANCISCO DE YOJOA"|"RIO LINDO"|"COLONIA LA PAZ"
